 1 Mouthpiece	bocal, máscara para a boca	     
 1 MRA stroke(enhance)	acidente cerebrovascular diagnosticado por angiorressonância magnética (com contraste)	     
 1 Mucinex	Mucinex	     
 1 mucous plug	Rolhão Mucoso/tampão mucoso/rolha de Schroeder	     
 1 mucuous plugs	tampão mucoso	     
 1 mucuous secretions	secreções mucosas	     
 1 multiplanar T1-and T2-weighted image slices	Imagens em cortes multiplanares ponderados em TI e T2	     
 1 multiple recessive genes	múltiplos genes recessivos	     
 1 multi-stage cluster sampling	amostragem por conglomerado multifásica/com várias etapas/estágios	     
 1 multitargeted	(agentes) dirigidos/direcionados para vários alvos ou multialvo	     
 1 MUNE motor unit number estimation	Estimação/Avaliação no Número de Unidade Motora	     
 1 Muscle Problem	Problemas Musculares	     
 1 Musculoskeletal injuries	Ferimentos musculoesqueléticos	     
 1 myelin sheath	bainha de mielina	     
 1 Myopathy	miopatia	     
 1 Myostatin	miostatina (proteína inibidora do crescimento)	     
 1 myotonia	miotonia	     
 1 Myotonic Muscular Dystrophy (MMD)	Distrofia Muscular Miotônica	     
 1 myriocin	miriocina	     
 1 Nail Problem	Problemas das Unhas	     
 1 narrow therapeutic index (NTI)	índice terapêutico estreito	     
 1 Nasal	pillows	     
 1 nasal septum	septo nasal	     
 1 nascer a termo.	born full term	     
 1 nasoenteral catheter	sonda nasoenteral	     
 1 Nasogastric tube/NG	tubo de ventilação / alimentação	     
 1 National Health Agency Registration	ANS Registro (Agência Nacional de Saúde)	     
 1 National Institute of Neurological Diseases and Stroke (NINDS)	Instituto Nacional de Doenças Neurológicas e Derrame	     
 1 Neck Injury	Lesão do Pescoço	     
 1 Neck Pain or Swelling	Dor ou Tumefacção Cervical	     
 1 neck retching	ânsia do vómito com espasmos/contração involuntária/rigidez dos músculos do pescoço	     
 1 Negative Pressure	pressão negativa	     
 1 neonatal screening	exame pré-natal	     
 1 neoplasms	neoplasias	     
 1 nephrology	nefrologia	     
 1 nerve conduction in the heart	condução nervosa no coração	     
 1 neural tube defect	defeito do tubo neural	     
 1 neurodegenerative diseases	doenças neurodegenerativas	     
 1 neuroencephalopathy	neuroencefalopatia	     
 1 neurological disorders	distúrbios neurológicos	     
 1 neuronal pathways	vias neuronais	     
 1 neuropathic pain	dor neuropática	     
 1 Neuropathy	Neuropatia	     
 1 neuropediatrician	neuropediatra	     
 1 Nissens Fund application	fundoplicatura de Nissen	     
 1 nitroimidazoles	nitroimidazóis	     
 1 nominal	nominal	     
 1 non-ambulatory	não-ambulatório, que não se encontra hospitalizado	     
 1 Non-atopic Wheezing	Sibilantes não Atópicos	     
 1 Non-Deviation Agreement	acordo de não divulgação	     
 1 Non-ortho PCBs	PCB não-orto	     
 1 non-solicitation of clients agreement	pacto de nao agressao de clientes	     
 1 noxious range	campo do estímulo nóxico/nociceptivo	     
 1 Numbness	Entorpecimento	     
 1 nurse (colonies)	receptora/hospedeira	     
 1 Observatory of Human Resources	Observatório de Recursos Humanos	     
 1 Occlusion	oclusão	     
 1 occlusion of the rectum	oclusão do reto	     
 1 Oculopharyngeal Muscular Dystrophy (OPMD)	Distrofia Muscular Oculofaríngea	     
 1 offals	miúdas	     
 1 offals room	triparia	     
 1 offending	agressoras	     
 1 of normal colour, hydrated, anicteric, acyanotic and breathing normally (corada, hidratada, anictérica, acianótica, afebril e eupneica	CHAAAE	     
 1 omeprazole 20 mg gastro-resistant capsules	omeprazol 20 mg caps GR	     
 1 Oncology Nursing	Enfermagem Oncológica	     
 1 on room air	em AA	     
 1 open-label phase	fase aberta de um teste clínico	     
 1 open-label study	estudo/ensaio clínico aberto	     
 1 ophthalmology	oftalmologia	     
 1 optimal dose regimes	regime de dosagem adequada	     
 1 oral blister	Herpes simples	     
 1 oral corticosteroids	corticoides orais	     
 1 oral or buccal swab	zaragatoa bucal	     
 1 Oral Problem	Problemas da Cavidade Oral	     
 1 oral thrush infections	candidíase oral / infecções orais por fungos do género Candida (espec. Candida albicans)	     
 1 organic imbalance or a (more) serious illness/disease	deficiencia organica ou doenca serie	     
 1 Organising pneumonia	Pneumonia em organização	     
 1 outer root sheath of the normal hair follicle	bainha radicular externa/bainha externa da raiz de folículos pilosos normais	     
 1 oxcarbazepine	oxcarbazepina	     
 1 oxygen therapy	oxigenoterapia	     
 1 oxygen wall pressure	Pressão da parede do oxigênio	     
 1 pacemaker spike	espícula do marcapasso	     
 1 packets	bolsas	     
 1 Palpitations	Palpitações	     
 1 panacea	panacéia	     
 1 Pandemic Influenza	Gripe Pandémica	     
 1 pap	papa	     
 1 paranasal sinuses	cavidades aéreas paranasais	     
 1 Parapodium	parapodium	     
 1 partial onset	início parcial	     
 1 Pathogenesis	patogênese	     
 1 pathognomonic	patognomónico	     
 1 pathophysiological	patofisiológica	     
 1 pathophysiology	patofisiológia	     
 1 Peak cough flows (PCF)	picos de fluxo de tosse	     
 1 Peak cough flows (PCF)	Picos de fluxo de tosse	     
 1 peak respiratory flows	picos de fluxo respiratório	     
 1 Peak respiratory flows	Picos de fluxo respiratório	     
 1 Pectus Excavatum	Peito escavado	     
 1 pediatric care provider	provedor de serviços pediátricos	     
 1 peel-push	peel-push (tipo destacável/pressionável)	     
 1 PEEP	pressão final positiva	     
 1 Peer reviewed publications	publicações revistas/avaliadas por pares	     
 1 peeso reamer	broca de Peeso	     
 1 pelvic obliquity	inclinação pélvica	     
 1 Penile Problem	Problemas do Pénis	     
 1 pentamer to octamer silica tetrahydra	sílica tetraidratada/tetra-hidratada sob a forma de pentâmero a octâmero	     
 1 perfused/to perfuse	perfundido/perfundir	     
 1 perinatal	perinatal	     
 1 perioperative	perioperatório	     
 1 Peripheral Nerve Diseases	doenças dos nervos periféricos	     
 1 peritoneal B1 -IgM+	B1 peritoneal -IgM+	     
 1 person responsible	responsável	     
 1 pgx dna isolation	isolamento de ADN genó(ô)mico	     
 1 Pharmacokinetics	Farmacocinética	     
 1 pharmacotherapy	farmacoterapia	     
 1 pharmacovigilance	farmacovigilância	     
 1 phenothiazine	fenotiazina	     
 1 phenotypes	fenótipos	     
 1 Phenytoin	fenitoína	     
 1 phenytoin	fenitoína	     
 1 Physical therapy	terapia física	     
 2 physiopathology	fisiopatologia	     
 1 Physiopathology	Fisiopatologia	     
 1 Physiotherapy	fisioterapia	     
 1 pilot Trial	teste-piloto	     
 1 pink puffer	Soprador rosado ou do Tipo A, PP	     
 1 Pink puffer	Soprador rosado ou do Tipo A, PP	     
 1 Pinpoint pupils	Pupilas contraidas	     
 1 pivotal phase	fase centra, principal	     
 1 placental barrier	barreira placentária	     
 1 planar	linearidade no intervalo de confiança de 95%	     
 1 Pneumology	Pneumologia	     
 1 pneumothorax	pneumotórax	     
 1 Polio Vaccination Campaign	SABIN Campanha	     
 1 polyethylene glycol	polietilenoglicol	     
 1 Polyvinil chloride	policloreto de vinilo	     
 1 Poor clinical research	Deficiente cultura de investigação clínica	     
 1 pork fat	unto	     
 1 pork	suíno (carne)	     
 1 port side hernia	hérnia em orifício/sítio de trocarte/punção	     
 1 Portuguese Atherosclerosis Society	Sociedade Portuguesa de Aterosclerose	     
 1 Portuguese Society of Geriatrics and Gerontology	Sociedade Portuguesa de Geriatria e Gerontologia	     
 1 Portuguese Society of Pneumology (SPP)	Sociedade Portuguesa de Pneumologia (SPP)	     
 1 Positive Pressure	pressão positiva	     
 1 Positive pressure ventilation	Ventilação de pressão positiva	     
 1 post-anaesthetic recovery (PAR)	recuperação pós-anestésica (RPA)	     
 1 post-bariatric surgery	cirurgia pós-bariátrica	     
 1 post-mortem inspection	inspeção post-mortem	     
 1 post-operative pain	dor no pós-operatório	     
 1 Post-Partum Problem	Problemas do Pós-Parto	     
 1 PPD2 (Purified Protein Derivative 2)	DPP2	     
 1 preclinical trials	testes pré-clínicos	     
 1 precursory lesions	lesões precursoras	     
 1 predicted effectice dose	dosagem eficaz premeditada	     
 1 Pregnancy Problem	Problemas da Gravidez	     
 1 present and assert the same	Por ser verdade e me ter sido pedido, dato e assino o presente atestado	     
 1 presynaptic vesicles	vesículas pré-sinápticas	     
 1 primadone	primadona	     
 1 Primary Health Centres - PHC	Unidades de Saúde Primárias - UCP	     
 1 Privacy Notice	declaração de privacidade	     
 1 P.R.N. BASIS	caso seja necessário/ consoante a necessidade	     
 1 procedural treatment	tratamento de intervenção/terapêutico	     
 1 Prognostic Stage Group	grupo de estadiamento/prognóstico ou grupo de estadiamento para (determinação de) prognóstico	     
 1 progressive motor incoordination	descoordenação motora progressiva	     
 1 progressive paralysis of muscles	paralisia progressiva dos músculos	     
 1 Pronation	pronação	     
 1 Prone	propenso	     
 1 proof of delivery/receipt	recido de recepção	     
 1 propedeutic	propedêutica	     
 1 prophylactic measure	medida profiláctica	     
 1 prosecution's request	promoçao ministerial	     
 1 proximal muscles	músculos proximais	     
 1 psychosocial	psicosocial	     
 1 PTC124	droga voltada à AME	     
 1 pterygoidei	pterigoideos	     
 1 pterygoideus	pterigoideo	     
 1 pubic brim	bordo púbico	     
 1 pubic symphysis	sínfise pubiana	     
 1 puerperium	puerpério	     
 1 pulmonary embolism (PE)	embolia pulmonar	     
 1 pulmonary emphysema	enfisema pulmonar	     
 1 pulmonary hypertension (PHT)	hipertensão pulmonar	     
 1 pulmonologist / pulmonary doctor	pneumologista	     
 1 pulmonology	pneumologia	     
 1 Pulse oximeter	oxímetro de pulso	     
 1 Puncture Wounds	Feridas Puncionantes	     
 1 pursuant to the foregoing legal provision	nos termos da mencionada disposição legal	     
 1 q 8h x 3	8 em 8 h/intervalos de 8 h/ a cada 8 h x 3	     
 1 quantitative reverse transcriptase polymerase chain reaction assay	ensaio(teste) quantativo de transcriptase reversa(inversa)-reação em cadeia da polimerase (RT-PCR)	     
 1 quantum of evidence	quantum probatorio	     
 1 queloid	queloíde	     
 1 Quinine	quinina	     
 1 radix breakpoint	ponto de fratura/quebra do radix (da raiz nasal)	     
 1 Rash Infant	Rash na Criança	     
 1 Rash Toddler	Rash na Criança (1-4 anos)	     
 1 Ratembryos	embriões de ratos	     
 1 ratio	proporção/razão/relação	     
 1 rats	ratos	     
 1 raw skin	carne viva / tecido vivo	     
 1 reassessment	reavaliação	     
 1 rebound insomnia	insónia de ressalto	     
 1 Rectal Problem	Problemas Ano-Rectais	     
 1 recurrent dislocation (luxation)	desavincular fecil ( luxecer fecil )	     
 1 red blood cell products	Produtos de eritrócitos	     
 1 redrape	reposicionar(-se)	     
 1 referral	orientação	     
 1 registered/enrolled nurse	enfermeiro de cuidados gerais/graduado ou diplomado/especializado	     
 1 Regulatory organ	Instância Ordenadora	     
 1 Related Services	Serviços Correlatos	     
 1 relaxing lens colours	lentes coloridas em tons relaxantes	     
 1 remitter	remitente/paciente em remissão	     
 1 repair, to	reparar	     
 1 re-pass	voltar a inserir/introduzir ou reintroduzir	     
 1 replacement of faulty gene (gene therapy)	reposição do gene defeituoso (terapia genética)	     
 1 replacement therapy	terapia de reposição	     
 1 reporting counsel/commissioner	conselheiro relator	     
 1 repositol drug	fármaco de acção retardada (absorção lenta)	     
 1 Respirator/Ventilator	respirador, ventilador	     
 1 Respiratory Allergy	Alergologia Respiratória	     
 1 respiratory distress	dano respiratório	     
 1 respiratory disturbances	distúrbios respiratórios	     
 1 respiratory failure	falência respiratória	     
 1 respiratory medicine	Medicina respiratória/Pneumologia	     
 1 respiratory muscle aid	auxílio à musculatura respiratória	     
 1 REssonência magnética	MRI	     
 1 Retractor Blade Assembly	conjunto de lâmina(s) de afastador	     
 1 Reversible, trace mitral regurgitation	regurgitação mitral discreta/mínima, reversível	     
 1 Rhinosinusitis	Rinossinusites	     
 1 rib Cage	caixa torácica	     
 1 right costal margin	RDC	     
 1 right femoral fracture implant with dynamic hip screw	RFFI com sistema DHS	     
 1 right internal jugular port placement	colocação da porta na veia jugular interna direita	     
 1 right to adversarial proceedings	direito ao contraditorio	     
 1 ringer lactate	lactato de Ringer	     
 1 risperidone	risperidona	     
 1 Roach clasp / bar clasp	roach	     
 1 rolandic epilepsy	epilepsia rolândica	     
 1 Routine CSF surveillance	vigilância de rotina do LCR	     
 1 saccade	Sacada	     
 1 salbutamol	salbutamol	     
 1 saline solution currently being administered in peripheral vein	soro em curso em veia periférica	     
 1 sangue	blood type	     
 2 SaO (Oxygen Saturation Level)	SatO (nível de saturação de oxigênio)	     
 1 São Paulo University Medical Faculty	Faculdade de Medicina da Universidade de São Paulo (FMUSP)	     
 1 scalloped facial flap	Retalho facial semilunar	     
 1 scelotherapy	terapêutica esclerosante / escleroterapia	     
 1 scotopic	escotópico	     
 1 screening	rastreio	     
 1 scrub up	lavar (desinfe(c)tar) as mãos e os braços antes da cirurgia	     
 1 S.C. (Surgical Centre)	C.C.	     
 1 sediment microscopy	sedimentoscopia	     
 1 Seizures	Convulsões	     
 1 seizure threshold	limiar de crises	     
 1 selegiline	selegilina	     
 1 (self-)constructive review/(self-)constructive critical analysis/reflexion	reflexão crítico-propositiva	     
 1 sentinel system	sistema de sentinelas	     
 1 se queixará	will whine	     
 1 serology	sorologia	     
 1 Settings	configurações	     
 1 severe fatigue	fadiga severa	     
 1 sexual dysfunction	disfunção sexual	     
 1 shadow trays	tabuleiros para suporte/fixação de protectores/material de protecção	     
 1 shallower breathing	respiração superficial, curta	     
 1 shaped	plasmado	     
 1 shortness of breath	deficiência respiratória	     
 1 short rail catheter	cateter de troca rápida	     
 1 shoulder girdle	cintura escapular	     
 1 Shoulder Problem	Problemas do Ombro	     
 1 sicca syndrome (feature of Sjögren's syndrome)	sindrome sicca	     
 1 sickle cell anemia	anemia falciforme	     
 1 side effects	efeitos colaterais	     
 1 significant contract	contrato principal	     
 1 single-arm study	ensaio de braço único / estudo de braço-único	     
 1 single-blind randomized controlled trial	ensaio controlado aleatório/randomizado simples-cego	     
 1 single-limbed loop	alça de ramo único/com um único ramo	     
 1 single S2	B2 única	     
 1 sitting balance	equilíbrio ao sentar-se	     
 1 skin breakthrough	ruptura, erosão na pele	     
 1 Skin Problem	Problemas de Pele	     
 1 slaughtering	abate	     
 1 slaughtering	matança	     
 1 sleep apnea	apnéia noturna, do sono	     
 1 Sleep Problem	Alterações do Sono	     
 1 sleep study	estudo do sono	     
 1 slide	abertura/espaço do intervalo dos rotadores	     
 1 slurred speech	fala ininteligível, gaguejada	     
 1 small airways disease, bronchiolar disease	bronquilopatia	     
 1 SMO	órtese supra-maleolar	     
 1 sodium phenyl butyrate	fenilbutirato de sódio	     
 1 solicited and unsolicited adverse events	eventos adversos solicitados e espontâneos/não solicitados	     
 1 solid and hematologic tumors	tumores sólidos e hematológicos	     
 1 Spacing	afastamento	     
 1 speech impairment	distúrbio da fala	     
 1 speech problems	problemas na fala	     
 1 spina bífida	espinha bífida	     
 1 Spinal environments	Componentes da coluna vertebral	     
 1 spinal fusion	fusão espinhal	     
 1 spirometry	espirometria	     
 1 sponsor	promotor	     
 1 squeeze	apertar/espremer/pressionar	     
 1 standard growth rods	hastes de expansão padrão, hastes de crescimento	     
 1 standard treatment	tratamento padrão	     
 1 Statement of data confidentiality claim	declaração de confidencialidade dos dados	     
 1 status epilepticus	status epilepticus	     
 1 Steris model Reliance	modelo Reliance da Steris	     
 1 sternum	esterno	     
 1 steroid naïve	esteróide-naive	     
 1 Stiff joints	juntas enrijecidas	     
 1 Stings	Picada de Abelha	     
 1 Stocking-glove distribution	distribuição em meia(s) ou luva(s)	     
 1 stress shielding	desequilíbrio das forças/tensões normais exercidas sobre o osso	     
 1 stress shielding	desequílibrio das forças/tensões normais exercidas sobre o osso	     
 1 stress shielding	desiquílibrio das forças/tensões normais exercidas sobre o osso	     
 1 stretching	alongamento	     
 1 Strip Chart Paper	Papel de registro	     
 1 Stroke	derrame	     
 1 Stroke Muscle Re-education	reabilitação muscular	     
 1 stroke therapy	terapia/terapêutica de acidente cerebrovascular/vascular cerebral (AVC)	     
 1 stuffed-up nose	nariz entupido, congestionado	     
 1 subcutaneous imunotherapy (SCIT)	imunoterapia sub-cutânea	     
 1 sudden apnea	apnéia súbita	     
 1 Suicide Ideation	Ideação Suicida	     
 1 Summary of product characteristics (SPC)	Resumo das Características do Medicamento (RCM)	     
 1 Sun or Heat Exposure	Exposição ao Sol ou Calor	     
 1 supernate	sobrenadante	     
 1 Supination	supinação	     
 1 Supine Stander	Supine Stander	     
 1 surface post-crosslinking	reticulação posterior da superfície	     
 1 surgical drape	Pano cirúrgico	     
 1 Surgical Propaedeutics	Propedêutica Cirúrgica	     
 1 surgical removal	remoção cirúrgica	     
 1 SUSAR	suspeita de rea(c)ções adversas graves e inesperadas/rea(c)ções adversas suspeitas graves e inesperadas	     
 1 sustained/continued	sustentada	     
 1 swab	coleta de amostra mediante zaragatoa	     
 1 Swollen Ankles	Edema dos Membros Inferiores	     
 1 symptomatic relief	alívio de sintomas	     
 1 tachycardia (palpitations)	taquicardia	     
 1 tallow	sebo	     
 1 tantrums	birras	     
 1 T-cell	Linfócito T	     
 1 telemore	telômero	     
 1 temporal fossae	fossas temporais	     
 1 temporal fossa	fossa temporal	     
 1 tendon slip	tira/fita de tendão/tendinosa	     
 1 tension-spanning sutures	sutura com tensão controlada	     
 1 teratoma	teratoma	     
 1 Testicular or Scrotal Problem	Problemas Testiculares ou Escrotais	     
 1 test nipple	bocal de teste	     
 1 test strips	tiras/fitas de teste	     
 1 tetanus	tétano	     
 1 thalassemia	talassemia	     
 1 the Honorable/you	V. Ex.a	     
 1 theophyllines	teofilinas	     
 1 The package/pack was opened	Foi aberto pacote	     
 1 Therapeutic Abortion	aborto terapêutico	     
 1 The retractor allows a single step retraction adjustment in the cephalad/caudad	cefálico/caudal	     
 1 (the) splitting up of medicines	o fracionamento de medicamentos	     
 1 thiafulvalene	tiofulvaleno	     
 1 thickened intestine	intestino espessado	     
 1 ThinPrep Broom-like device	dispositivo (de amostragem) do tipo escova da citologia em meio líquido (thinprep)	     
 1 thinprep pap	teste de Papanicolau com citologia em meio líquido (thinprep)	     
 1 thoracic cavity / chest cavity	caixa torácica	     
 1 Throat Problem	Problemas da Garganta	     
 1 thyroid hormone	hormônio da tireóide	     
 1 thyroid problems	problemas da tireóide	     
 1 thyrotropes	tireotrofo	     
 1 Tinnitus	Acufenos	     
 1 tissue elevator	elevador de tecidos	     
 1 Tissue Valve Graping Forceps	pinça de preensão da válvula(valva) tissular(de tecido)	     
 1 TK animals	animais para avaliação toxicocinética	     
 1 To be lost to follow-up	Não ser localizado	     
 1 Toe Pain or Problem	Problemas dos Dedos do Pé	     
 1 toilet training	treino do bacio	     
 1 tooth fracture	fratura (parcial) de dente	     
 1 tooth stain eraser	branqueador dental	     
 1 topiramate	topiramato	     
 1 Tra2-beta 1 phosphorylation	tra2-beta 1 fosforilação	     
 1 trace proteinuria	Proteinúria leve ou  de Grau 1	     
 1 Tracheotomies	traqueostomia	     
 1 trailer region	região trailer ou terminadora	     
 1 TRAP-positive RAW 2 64.7 cells	células RAW 264.7 positivas no ensaio TRAP (TRAP positivas)	     
 1 treater and non-treater	médico interveniente e médico não interveniente no tratamento	     
 1 Treatment of the Aortic Valve Stenosis by Percutaneous access	Tratamento da Estenose Valvular Aórtica por Via Percutânea	     
 1 treatment slot	sessão de tratamento (de/por radioterapia)	     
 1 triagem auditiva	hearing screen	     
 1 Trichostatin A	tricostatina A	     
 1 tripe	tripa	     
 1 TRO19622	TRO19622 (droga desenvolvida por laboratório farmacêutico para o tratamento da AME)	     
 1 Trophos19622	Trophos19622 (droga desenvolvida pelo laboratório Trophos para o tratamento da AME)	     
 2 tropism assay	Ensaio de tropismo	     
 1 truncated protein	proteína truncada	     
 1 trypsinize cells	Tratar as células com tripsina	     
 1 tubal sterilization	Laqueamento das trompas, ou esterilização laparoscópica	     
 1 tumor nests and tongues	nichos do tumor e línguas	     
 1 tumour cells / tumor cells	CTU	     
 1 tunneler	tunelizador	     
 1 twinge	pontada de dor / dor aguda	     
 1 Two-tailed Fishers Exact t Test	Teste exato de Fisher Bicaudal	     
 1 Um Avanço, uma Evolução	a Progressi	     
 1 under-buttocks pouch drape	campo cirúrgico para região glútea com bolsa coletora	     
 1 under-diagnosed	subdiagnosticada	     
 1 underdiagnosis	subdiagnóstico	     
 1 unit	UND	     
 1 unroofing	Ressecção óssea	     
 1 Unwell or Irritable Infant	Criança Irritável (0-1 ano)	     
 1 upregulate	regular para cima/regulação ascendente	     
 1 Upslip	Disfunção em «up-slip» ou superioridade do ilíaco	     
 1 urinary output	débito urinário	     
 1 Urinary Problem	Problemas Urinários	     
 1 Urogenital Problem	Problemas Urogenitais	     
 1 Vaginal Problem	Problemas Vaginais	     
 1 validated	viabilizou [o papel normatizador]	     
 1 valproate	vacina contra gripe	     
 1 valproate	valproato	     
 1 VC vital capacity	capacidade vital	     
 1 vegetative wasp	vespa vegetativa	     
 1 ventilatory capacity	capacidade ventilatória	     
 1 ventral median cut	corte ventral mediano	     
 1 ventricular fibrillation	fibrilação ventricular	     
 1 versive movement	movimento versivo	     
 1 vial	FA	     
 1 videoendoscopic surgery	cirurgia videoendoscópica	     
 1 videosurgery	videocirurgia	     
 1 views	Coxa 2 inc.	     
 1 viscera (entrails)	vísceras	     
 1 Volume-cycled ventilator	Ventilador de volume cíclico	     
 2 volumetric/volume acquisition	Aquisicao volumetrica	     
 1 Vomiting Infant or Toddler	Vómito na Criança	     
 1 Vomiting	Vómito	     
 1 Walker	andador	     
 1 washout (neste contexto)	suspensão de tratamento (\washout\)	     
 1 wash out period	período de desintoxicação	     
 1 weight-average molecular weight	peso molecular ponderal médio	     
 1 West Lisbon Hospital Centre (CLHO)	Centro Hospitalar de Lisboa Ocidental (CHLO)	     
 1 Wheezing or Asthma	Pieira ou Asma	     
 1 wheezing	sibilância	     
 1 When Data Start Date/Time	data/hora de início da recolha/coleta de dados	     
 1 white blood cells	glóbulos brancos	     
 1 white grease	graxa branca	     
 1 whiteout	radiopacidade	     
 1 wind-up pain phenomenon	fenómeno wind-up (potenciação/potencialização da dor)	     
 1 wing beater	rotor do ventilador/de pás ou moinho com rotor ventilador	     
 1 Wire-rimmed Jackson cross-cylinders	Cilindros cruzados de Jackson de aros metálicos	     
 1 withdrawal date	data de retracção	     
 1 withdrawal rates	taxas de suspensão/interrupção (da participação no estudo)	     
 1 Withdrawal visit	consulta de desistência (para avaliação das razões da desistência)	     
 1 Women With Epilepsy (WWE)	mulheres com epilepsia (MCEs)	     
 1 work-up	testes adicionais	     
 1 World COPD Day	Dia Mundial DPOC	     
 1 worming medications	desparasitantes (Pt-Pt)/antiparasitários (Pt-Br)	     
 1 Wound Problem	Ferida Cirúrgica	     
 1 wrap	envelope	     
 1 Wrist Pain or Swelling	Dor ou Tumefacção do Punho	     
 1 writ of mandamus	mandado de segurança	     
 1 X-linked adrenoleukodystrophy (X-ALD)	adrenoleucodistrofia (ALD) ligada ao cromossomo X	     
 1 X-linked	ligado ao cromossomo X	     
 1 Young Mania Rating Scale (YMRS)	Escala de Avaliação de Mania para Jovens	     
 1 Zarit´s Caregiver Burden Inventory	Inventário de Sobrecarga do Cuidador	     
